"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.id","Input.payload","Answer.audio","Answer.neither","Answer.ocr","Answer.sanity-check","Answer.video","Turkle.Username"
"937757","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76327","167","Thu Oct 02 19:35:54 UTC 2025","Thu Oct 02 19:36:00 UTC 2025","6","2025 Myanmar earthquake_25","{""Wiki_Title"": ""2025 Myanmar earthquake"", ""Claim_Sentence"": ""The epicenter was located near [location], and the quake occurred at a depth of approximately [depth] kilometers."", ""Extracted_Claims"": [""The earthquake had an epicenter"", ""The epicenter was located near a specific location"", ""The earthquake occurred at a certain depth""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PfY32lSdXkM.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","rkriz"
"937758","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76328","167","Thu Oct 02 19:36:00 UTC 2025","Thu Oct 02 19:36:06 UTC 2025","6","2025 Myanmar earthquake_26","{""Wiki_Title"": ""2025 Myanmar earthquake"", ""Claim_Sentence"": ""This earthquake caused widespread damage and disruption across the region, affecting numerous cities and towns, including [major affected areas]."", ""Extracted_Claims"": [""The earthquake caused widespread damage"", ""The earthquake caused widespread disruption"", ""The damage and disruption affected multiple cities and towns"", ""Specific cities and towns were affected by the earthquake""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PfY32lSdXkM.mp4""}","[true,true,true,false]","[false,false,false,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937759","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76329","167","Thu Oct 02 19:36:06 UTC 2025","Thu Oct 02 19:36:11 UTC 2025","5","2025 Myanmar earthquake_27","{""Wiki_Title"": ""2025 Myanmar earthquake"", ""Claim_Sentence"": ""Initial reports indicated [number] fatalities and [number] injuries, with thousands displaced."", ""Extracted_Claims"": [""Initial reports provided information on the earthquake's impact"", ""The initial reports mentioned the number of fatalities"", ""The initial reports mentioned the number of injuries"", ""Thousands of people were displaced due to the earthquake""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PfY32lSdXkM.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937760","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76330","167","Thu Oct 02 19:36:11 UTC 2025","Thu Oct 02 19:36:27 UTC 2025","16","2025 Myanmar earthquake_28","{""Wiki_Title"": ""2025 Myanmar earthquake"", ""Claim_Sentence"": ""The disaster prompted a rapid response from local authorities, international aid organizations, and neighboring countries, focusing on rescue operations, medical assistance, and the provision of emergency supplies."", ""Extracted_Claims"": [""The disaster prompted a rapid response"", ""Local authorities responded rapidly to the disaster"", ""International aid organizations responded rapidly to the disaster"", ""Neighboring countries responded rapidly to the disaster"", ""The response focused on rescue operations"", ""The response provided medical assistance"", ""The response involved the provision of emergency supplies""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PfY32lSdXkM.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937761","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76331","167","Thu Oct 02 19:36:27 UTC 2025","Thu Oct 02 19:36:32 UTC 2025","5","2025 Myanmar earthquake_29","{""Wiki_Title"": ""2025 Myanmar earthquake"", ""Claim_Sentence"": ""The earthquake also highlighted the need for improved building codes and disaster preparedness in seismically active regions."", ""Extracted_Claims"": [""The earthquake highlighted the need for improved building codes"", ""The earthquake highlighted the need for improved disaster preparedness"", ""The region where the earthquake occurred is seismically active""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/PfY32lSdXkM.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","rkriz"
"937762","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76333","167","Thu Oct 02 19:36:52 UTC 2025","Thu Oct 02 19:40:38 UTC 2025","226","Blue Ghost Mission 1_0","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The Blue Ghost Mission 1 is a pioneering space mission designed and executed by a consortium of international space agencies and private aerospace companies."", ""Extracted_Claims"": [""The Blue Ghost Mission 1 is a space mission"", ""The Blue Ghost Mission 1 is pioneering"", ""The mission is designed by a consortium of international space agencies"", ""The mission is designed by private aerospace companies"", ""The mission is executed by a consortium of international space agencies"", ""The mission is executed by private aerospace companies""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/dYSFXOWKAnI.mp4""}","[true,true,false,false,false,false]","[false,false,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","rkriz"
"937763","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76335","167","Thu Oct 02 19:40:38 UTC 2025","Thu Oct 02 19:40:56 UTC 2025","18","Blue Ghost Mission 1_1","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""Launched on [specific date], the mission aims to explore and conduct scientific research in [specific area, e.g., the outer Solar System, a specific planet, or a celestial body]."", ""Extracted_Claims"": [""The mission was launched on a specific date"", ""The mission's objective is to explore a specific area"", ""The mission's objective is to conduct scientific research in a specific area""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/dYSFXOWKAnI.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","rkriz"
"937764","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76336","167","Thu Oct 02 19:40:56 UTC 2025","Thu Oct 02 19:41:14 UTC 2025","18","Blue Ghost Mission 1_2","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The primary objectives of the Blue Ghost Mission include studying the composition and structure of [target celestial body or region], searching for signs of past or present life, and testing new technologies that could be crucial for future deep space missions."", ""Extracted_Claims"": [""The Blue Ghost Mission has primary objectives"", ""One objective is to study the composition of the target celestial body or region"", ""Another objective is to study the structure of the target celestial body or region"", ""An objective is to search for signs of past life"", ""An objective is to search for signs of present life"", ""An objective is to test new technologies"", ""The tested technologies could be crucial for future deep space missions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/dYSFXOWKAnI.mp4""}","[false,false,false,false,false,true,false]","[true,true,true,true,true,false,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937765","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76337","167","Thu Oct 02 19:41:14 UTC 2025","Thu Oct 02 19:41:31 UTC 2025","17","Blue Ghost Mission 1_3","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The mission's spacecraft, named \""Blue Ghost,\"" is equipped with advanced instruments and robotic explorers to achieve these goals."", ""Extracted_Claims"": [""The mission's spacecraft is named 'Blue Ghost'"", ""'Blue Ghost' is equipped with advanced instruments"", ""'Blue Ghost' is equipped with robotic explorers"", ""The advanced instruments and robotic explorers are intended to help achieve the mission's goals""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/dYSFXOWKAnI.mp4""}","[true,true,false,false]","[false,false,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937766","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76338","167","Thu Oct 02 19:41:31 UTC 2025","Thu Oct 02 19:42:05 UTC 2025","34","Blue Ghost Mission 1_4","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The data collected from this mission is expected to provide significant insights into the origins and evolution of our solar system and potentially contribute to the broader understanding of planetary science."", ""Extracted_Claims"": [""Data will be collected from the Blue Ghost Mission"", ""The data is expected to provide significant insights"", ""Insights will pertain to the origins of our solar system"", ""Insights will pertain to the evolution of our solar system"", ""The data may contribute to the broader understanding of planetary science""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/dYSFXOWKAnI.mp4""}","[true,true,false,false,false]","[false,false,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937767","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76339","167","Thu Oct 02 19:42:05 UTC 2025","Thu Oct 02 19:44:16 UTC 2025","131","Blue Ghost Mission 1_5","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The Blue Ghost Mission 1 is a pioneering space mission designed and executed by a consortium of international space agencies and private aerospace companies."", ""Extracted_Claims"": [""The Blue Ghost Mission 1 is a space mission"", ""The Blue Ghost Mission 1 is pioneering"", ""The mission is designed by a consortium of international space agencies"", ""The mission is designed by private aerospace companies"", ""The mission is executed by a consortium of international space agencies"", ""The mission is executed by private aerospace companies""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/1fjrDbFYWW0.mp4""}","[true,true,false,true,false,true]","[false,false,true,false,true,false]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","rkriz"
"937768","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76344","167","Thu Oct 02 19:44:17 UTC 2025","Thu Oct 02 19:44:48 UTC 2025","31","Blue Ghost Mission 1_6","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""Launched on [specific date], the mission aims to explore and conduct scientific research in [specific area, e.g., the outer Solar System, a specific planet, or a celestial body]."", ""Extracted_Claims"": [""The mission was launched on a specific date"", ""The mission's objective is to explore a specific area"", ""The mission's objective is to conduct scientific research in a specific area""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/1fjrDbFYWW0.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","rkriz"
"937769","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76346","167","Thu Oct 02 19:44:48 UTC 2025","Thu Oct 02 19:51:29 UTC 2025","401","Blue Ghost Mission 1_7","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The primary objectives of the Blue Ghost Mission include studying the composition and structure of [target celestial body or region], searching for signs of past or present life, and testing new technologies that could be crucial for future deep space missions."", ""Extracted_Claims"": [""The Blue Ghost Mission has primary objectives"", ""One objective is to study the composition of the target celestial body or region"", ""Another objective is to study the structure of the target celestial body or region"", ""An objective is to search for signs of past life"", ""An objective is to search for signs of present life"", ""An objective is to test new technologies"", ""The tested technologies could be crucial for future deep space missions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/1fjrDbFYWW0.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937770","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76351","167","Thu Oct 02 19:51:29 UTC 2025","Thu Oct 02 19:51:57 UTC 2025","28","Blue Ghost Mission 1_8","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The mission's spacecraft, named \""Blue Ghost,\"" is equipped with advanced instruments and robotic explorers to achieve these goals."", ""Extracted_Claims"": [""The mission's spacecraft is named 'Blue Ghost'"", ""'Blue Ghost' is equipped with advanced instruments"", ""'Blue Ghost' is equipped with robotic explorers"", ""The advanced instruments and robotic explorers are intended to help achieve the mission's goals""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/1fjrDbFYWW0.mp4""}","[true,false,false,false]","[false,true,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937771","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76352","167","Thu Oct 02 19:51:57 UTC 2025","Thu Oct 02 20:17:56 UTC 2025","1559","Blue Ghost Mission 1_9","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The data collected from this mission is expected to provide significant insights into the origins and evolution of our solar system and potentially contribute to the broader understanding of planetary science."", ""Extracted_Claims"": [""Data will be collected from the Blue Ghost Mission"", ""The data is expected to provide significant insights"", ""Insights will pertain to the origins of our solar system"", ""Insights will pertain to the evolution of our solar system"", ""The data may contribute to the broader understanding of planetary science""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/1fjrDbFYWW0.mp4""}","[true,false,false,false,false]","[false,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937772","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76364","167","Thu Oct 02 20:17:56 UTC 2025","Thu Oct 02 20:19:29 UTC 2025","93","Blue Ghost Mission 1_10","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The Blue Ghost Mission 1 is a pioneering space mission designed and executed by a consortium of international space agencies and private aerospace companies."", ""Extracted_Claims"": [""The Blue Ghost Mission 1 is a space mission"", ""The Blue Ghost Mission 1 is pioneering"", ""The mission is designed by a consortium of international space agencies"", ""The mission is designed by private aerospace companies"", ""The mission is executed by a consortium of international space agencies"", ""The mission is executed by private aerospace companies""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zK1CLu5NX_U.mp4""}","[true,false,false,true,false,true]","[false,true,true,false,true,false]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","rkriz"
"937773","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76368","167","Thu Oct 02 20:19:29 UTC 2025","Thu Oct 02 20:19:39 UTC 2025","10","Blue Ghost Mission 1_11","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""Launched on [specific date], the mission aims to explore and conduct scientific research in [specific area, e.g., the outer Solar System, a specific planet, or a celestial body]."", ""Extracted_Claims"": [""The mission was launched on a specific date"", ""The mission's objective is to explore a specific area"", ""The mission's objective is to conduct scientific research in a specific area""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zK1CLu5NX_U.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","rkriz"
"937774","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76370","167","Thu Oct 02 20:19:39 UTC 2025","Thu Oct 02 20:19:51 UTC 2025","12","Blue Ghost Mission 1_12","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The primary objectives of the Blue Ghost Mission include studying the composition and structure of [target celestial body or region], searching for signs of past or present life, and testing new technologies that could be crucial for future deep space missions."", ""Extracted_Claims"": [""The Blue Ghost Mission has primary objectives"", ""One objective is to study the composition of the target celestial body or region"", ""Another objective is to study the structure of the target celestial body or region"", ""An objective is to search for signs of past life"", ""An objective is to search for signs of present life"", ""An objective is to test new technologies"", ""The tested technologies could be crucial for future deep space missions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zK1CLu5NX_U.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937775","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76372","167","Thu Oct 02 20:19:51 UTC 2025","Thu Oct 02 20:20:01 UTC 2025","10","Blue Ghost Mission 1_13","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The mission's spacecraft, named \""Blue Ghost,\"" is equipped with advanced instruments and robotic explorers to achieve these goals."", ""Extracted_Claims"": [""The mission's spacecraft is named 'Blue Ghost'"", ""'Blue Ghost' is equipped with advanced instruments"", ""'Blue Ghost' is equipped with robotic explorers"", ""The advanced instruments and robotic explorers are intended to help achieve the mission's goals""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zK1CLu5NX_U.mp4""}","[true,true,false,false]","[false,false,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937776","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76374","167","Thu Oct 02 20:20:02 UTC 2025","Thu Oct 02 20:20:10 UTC 2025","8","Blue Ghost Mission 1_14","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The data collected from this mission is expected to provide significant insights into the origins and evolution of our solar system and potentially contribute to the broader understanding of planetary science."", ""Extracted_Claims"": [""Data will be collected from the Blue Ghost Mission"", ""The data is expected to provide significant insights"", ""Insights will pertain to the origins of our solar system"", ""Insights will pertain to the evolution of our solar system"", ""The data may contribute to the broader understanding of planetary science""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zK1CLu5NX_U.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937777","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76375","167","Thu Oct 02 20:20:10 UTC 2025","Thu Oct 02 20:21:16 UTC 2025","66","Blue Ghost Mission 1_15","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The Blue Ghost Mission 1 is a pioneering space mission designed and executed by a consortium of international space agencies and private aerospace companies."", ""Extracted_Claims"": [""The Blue Ghost Mission 1 is a space mission"", ""The Blue Ghost Mission 1 is pioneering"", ""The mission is designed by a consortium of international space agencies"", ""The mission is designed by private aerospace companies"", ""The mission is executed by a consortium of international space agencies"", ""The mission is executed by private aerospace companies""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Olaad05LWvc.mp4""}","[true,false,false,true,false,true]","[false,true,true,false,true,false]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","rkriz"
"937778","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76380","167","Thu Oct 02 20:21:16 UTC 2025","Thu Oct 02 20:21:25 UTC 2025","9","Blue Ghost Mission 1_16","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""Launched on [specific date], the mission aims to explore and conduct scientific research in [specific area, e.g., the outer Solar System, a specific planet, or a celestial body]."", ""Extracted_Claims"": [""The mission was launched on a specific date"", ""The mission's objective is to explore a specific area"", ""The mission's objective is to conduct scientific research in a specific area""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Olaad05LWvc.mp4""}","[false,false,true]","[true,true,false]","[false,false,false]","","[false,false,false]","rkriz"
"937779","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76381","167","Thu Oct 02 20:21:25 UTC 2025","Thu Oct 02 20:21:50 UTC 2025","25","Blue Ghost Mission 1_17","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The primary objectives of the Blue Ghost Mission include studying the composition and structure of [target celestial body or region], searching for signs of past or present life, and testing new technologies that could be crucial for future deep space missions."", ""Extracted_Claims"": [""The Blue Ghost Mission has primary objectives"", ""One objective is to study the composition of the target celestial body or region"", ""Another objective is to study the structure of the target celestial body or region"", ""An objective is to search for signs of past life"", ""An objective is to search for signs of present life"", ""An objective is to test new technologies"", ""The tested technologies could be crucial for future deep space missions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Olaad05LWvc.mp4""}","[false,true,true,false,false,true,false]","[true,false,false,true,true,false,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937780","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76384","167","Thu Oct 02 20:21:50 UTC 2025","Thu Oct 02 20:22:46 UTC 2025","56","Blue Ghost Mission 1_18","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The mission's spacecraft, named \""Blue Ghost,\"" is equipped with advanced instruments and robotic explorers to achieve these goals."", ""Extracted_Claims"": [""The mission's spacecraft is named 'Blue Ghost'"", ""'Blue Ghost' is equipped with advanced instruments"", ""'Blue Ghost' is equipped with robotic explorers"", ""The advanced instruments and robotic explorers are intended to help achieve the mission's goals""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Olaad05LWvc.mp4""}","[true,true,false,false]","[false,false,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937781","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76385","167","Thu Oct 02 20:22:46 UTC 2025","Thu Oct 02 20:23:00 UTC 2025","14","Blue Ghost Mission 1_19","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The data collected from this mission is expected to provide significant insights into the origins and evolution of our solar system and potentially contribute to the broader understanding of planetary science."", ""Extracted_Claims"": [""Data will be collected from the Blue Ghost Mission"", ""The data is expected to provide significant insights"", ""Insights will pertain to the origins of our solar system"", ""Insights will pertain to the evolution of our solar system"", ""The data may contribute to the broader understanding of planetary science""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Olaad05LWvc.mp4""}","[true,true,false,false,true]","[false,false,true,true,false]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937782","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76386","167","Thu Oct 02 20:23:00 UTC 2025","Thu Oct 02 20:23:31 UTC 2025","31","Blue Ghost Mission 1_20","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The Blue Ghost Mission 1 is a pioneering space mission designed and executed by a consortium of international space agencies and private aerospace companies."", ""Extracted_Claims"": [""The Blue Ghost Mission 1 is a space mission"", ""The Blue Ghost Mission 1 is pioneering"", ""The mission is designed by a consortium of international space agencies"", ""The mission is designed by private aerospace companies"", ""The mission is executed by a consortium of international space agencies"", ""The mission is executed by private aerospace companies""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/f1OHzR7cVOQ.mp4""}","[true,false,false,false,false,false]","[false,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","rkriz"
"937783","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76388","167","Thu Oct 02 20:23:31 UTC 2025","Thu Oct 02 20:23:35 UTC 2025","4","Blue Ghost Mission 1_21","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""Launched on [specific date], the mission aims to explore and conduct scientific research in [specific area, e.g., the outer Solar System, a specific planet, or a celestial body]."", ""Extracted_Claims"": [""The mission was launched on a specific date"", ""The mission's objective is to explore a specific area"", ""The mission's objective is to conduct scientific research in a specific area""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/f1OHzR7cVOQ.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","rkriz"
"937784","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76390","167","Thu Oct 02 20:23:35 UTC 2025","Thu Oct 02 20:23:41 UTC 2025","6","Blue Ghost Mission 1_22","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The primary objectives of the Blue Ghost Mission include studying the composition and structure of [target celestial body or region], searching for signs of past or present life, and testing new technologies that could be crucial for future deep space missions."", ""Extracted_Claims"": [""The Blue Ghost Mission has primary objectives"", ""One objective is to study the composition of the target celestial body or region"", ""Another objective is to study the structure of the target celestial body or region"", ""An objective is to search for signs of past life"", ""An objective is to search for signs of present life"", ""An objective is to test new technologies"", ""The tested technologies could be crucial for future deep space missions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/f1OHzR7cVOQ.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937785","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76391","167","Thu Oct 02 20:23:41 UTC 2025","Thu Oct 02 20:23:46 UTC 2025","5","Blue Ghost Mission 1_23","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The mission's spacecraft, named \""Blue Ghost,\"" is equipped with advanced instruments and robotic explorers to achieve these goals."", ""Extracted_Claims"": [""The mission's spacecraft is named 'Blue Ghost'"", ""'Blue Ghost' is equipped with advanced instruments"", ""'Blue Ghost' is equipped with robotic explorers"", ""The advanced instruments and robotic explorers are intended to help achieve the mission's goals""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/f1OHzR7cVOQ.mp4""}","[true,false,false,false]","[false,true,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937786","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76392","167","Thu Oct 02 20:23:46 UTC 2025","Thu Oct 02 20:23:51 UTC 2025","5","Blue Ghost Mission 1_24","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The data collected from this mission is expected to provide significant insights into the origins and evolution of our solar system and potentially contribute to the broader understanding of planetary science."", ""Extracted_Claims"": [""Data will be collected from the Blue Ghost Mission"", ""The data is expected to provide significant insights"", ""Insights will pertain to the origins of our solar system"", ""Insights will pertain to the evolution of our solar system"", ""The data may contribute to the broader understanding of planetary science""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/f1OHzR7cVOQ.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937787","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76393","167","Thu Oct 02 20:23:51 UTC 2025","Thu Oct 02 20:24:45 UTC 2025","54","Blue Ghost Mission 1_25","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""The Blue Ghost Mission 1 is a pioneering space mission designed and executed by a consortium of international space agencies and private aerospace companies."", ""Extracted_Claims"": [""The Blue Ghost Mission 1 is a space mission"", ""The Blue Ghost Mission 1 is pioneering"", ""The mission is designed by a consortium of international space agencies"", ""The mission is designed by private aerospace companies"", ""The mission is executed by a consortium of international space agencies"", ""The mission is executed by private aerospace companies""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/tBmRUD4EQ5s.mp4""}","[true,false,false,true,false,true]","[false,true,true,false,true,false]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","rkriz"
"937788","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","76395","167","Thu Oct 02 20:24:45 UTC 2025","Thu Oct 02 20:24:53 UTC 2025","8","Blue Ghost Mission 1_26","{""Wiki_Title"": ""Blue Ghost Mission 1"", ""Claim_Sentence"": ""Launched on [specific date], the mission aims to explore and conduct scientific research in [specific area, e.g., the outer Solar System, a specific planet, or a celestial body]."", ""Extracted_Claims"": [""The mission was launched on a specific date"", ""The mission's objective is to explore a specific area"", ""The mission's objective is to conduct scientific research in a specific area""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/tBmRUD4EQ5s.mp4""}","[false,false,true]","[true,true,false]","[false,false,false]","","[false,false,false]","rkriz"
